player_id,player_name,game_id,date,competition_id,competition_name,competition_family,season,round,goals,minutes_played,team_goals,opponent_goals,outcome,home_club_name,away_club_name,source_id,source_url,source_granularity
messi,Lionel Messi,2899566,2017-08-20,ES1,laliga,national_league,2017,1. Matchday,0,90,2,0,W,FC Barcelona,Real Betis Balompié,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899930,2017-08-26,ES1,laliga,national_league,2017,2. Matchday,2,90,2,0,W,Deportivo Alavés,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899570,2017-09-09,ES1,laliga,national_league,2017,3. Matchday,3,90,5,0,W,FC Barcelona,RCD Espanyol Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917363,2017-09-12,CL,uefa-champions-league,continental_federation_cup,2017,Group D,2,90,3,0,W,FC Barcelona,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917371,2017-09-13,CL,uefa-champions-league,continental_federation_cup,2017,Group H,2,90,3,0,W,Real Madrid,APOEL Nicosia,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899586,2017-09-16,ES1,laliga,national_league,2017,4. Matchday,0,90,2,1,W,Getafe CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899594,2017-09-19,ES1,laliga,national_league,2017,5. Matchday,4,90,6,1,W,FC Barcelona,SD Eibar,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899591,2017-09-20,ES1,laliga,national_league,2017,5. Matchday,0,90,0,1,L,Real Madrid,Real Betis Balompié,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899604,2017-09-23,ES1,laliga,national_league,2017,6. Matchday,0,90,2,1,W,Deportivo Alavés,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899605,2017-09-23,ES1,laliga,national_league,2017,6. Matchday,0,90,3,0,W,Girona FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917379,2017-09-26,CL,uefa-champions-league,continental_federation_cup,2017,Group H,2,90,3,1,W,Borussia Dortmund,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917387,2017-09-27,CL,uefa-champions-league,continental_federation_cup,2017,Group D,0,90,1,0,W,Sporting CP,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899620,2017-10-01,ES1,laliga,national_league,2017,7. Matchday,2,90,3,0,W,FC Barcelona,UD Las Palmas,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899625,2017-10-01,ES1,laliga,national_league,2017,7. Matchday,0,90,2,0,W,Real Madrid,RCD Espanyol Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899614,2017-10-14,ES1,laliga,national_league,2017,8. Matchday,1,90,2,1,W,Getafe CF,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899617,2017-10-14,ES1,laliga,national_league,2017,8. Matchday,0,90,1,1,D,Atlético de Madrid,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917404,2017-10-17,CL,uefa-champions-league,continental_federation_cup,2017,Group H,1,90,1,1,D,Real Madrid,Tottenham Hotspur,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917396,2017-10-18,CL,uefa-champions-league,continental_federation_cup,2017,Group D,1,90,3,1,W,FC Barcelona,Olympiakos Syndesmos Filathlon Peiraios,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899630,2017-10-21,ES1,laliga,national_league,2017,9. Matchday,0,90,2,0,W,FC Barcelona,Málaga CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899642,2017-10-22,ES1,laliga,national_league,2017,9. Matchday,0,90,3,0,W,Real Madrid,SD Eibar,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899649,2017-10-28,ES1,laliga,national_league,2017,10. Matchday,1,90,2,0,W,Athletic Bilbao,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899644,2017-10-29,ES1,laliga,national_league,2017,10. Matchday,0,90,1,2,L,Girona FC,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917412,2017-10-31,CL,uefa-champions-league,continental_federation_cup,2017,Group D,0,90,0,0,D,Olympiakos Syndesmos Filathlon Peiraios,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917420,2017-11-01,CL,uefa-champions-league,continental_federation_cup,2017,Group H,1,90,1,3,L,Tottenham Hotspur,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899665,2017-11-04,ES1,laliga,national_league,2017,11. Matchday,0,90,2,1,W,FC Barcelona,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899655,2017-11-05,ES1,laliga,national_league,2017,11. Matchday,0,90,3,0,W,Real Madrid,UD Las Palmas,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899654,2017-11-18,ES1,laliga,national_league,2017,12. Matchday,0,90,3,0,W,CD Leganés,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899664,2017-11-18,ES1,laliga,national_league,2017,12. Matchday,0,90,0,0,D,Atlético de Madrid,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917435,2017-11-21,CL,uefa-champions-league,continental_federation_cup,2017,Group H,2,90,6,0,W,APOEL Nicosia,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917427,2017-11-22,CL,uefa-champions-league,continental_federation_cup,2017,Group D,0,34,0,0,D,Juventus FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899672,2017-11-25,ES1,laliga,national_league,2017,13. Matchday,1,90,3,2,W,Real Madrid,Málaga CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899661,2017-11-26,ES1,laliga,national_league,2017,13. Matchday,0,90,1,1,D,Valencia CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899684,2017-12-02,ES1,laliga,national_league,2017,14. Matchday,1,90,2,2,D,FC Barcelona,Celta de Vigo,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899687,2017-12-02,ES1,laliga,national_league,2017,14. Matchday,0,90,0,0,D,Athletic Bilbao,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2917443,2017-12-05,CL,uefa-champions-league,continental_federation_cup,2017,Group D,0,29,2,0,W,FC Barcelona,Sporting CP,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2917451,2017-12-06,CL,uefa-champions-league,continental_federation_cup,2017,Group H,1,90,3,2,W,Real Madrid,Borussia Dortmund,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899693,2017-12-09,ES1,laliga,national_league,2017,15. Matchday,2,76,5,0,W,Real Madrid,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899695,2017-12-10,ES1,laliga,national_league,2017,15. Matchday,1,90,2,0,W,Villarreal CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899707,2017-12-17,ES1,laliga,national_league,2017,16. Matchday,0,90,4,0,W,FC Barcelona,Deportivo de La Coruña,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899698,2017-12-23,ES1,laliga,national_league,2017,17. Matchday,1,90,3,0,W,Real Madrid,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899698,2017-12-23,ES1,laliga,national_league,2017,17. Matchday,0,90,0,3,L,Real Madrid,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899719,2018-01-07,ES1,laliga,national_league,2017,18. Matchday,1,90,3,0,W,FC Barcelona,Levante UD,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899726,2018-01-07,ES1,laliga,national_league,2017,18. Matchday,0,90,2,2,D,Celta de Vigo,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2978841,2018-01-11,CDR,copa-del-rey,domestic_cup,2017,last 16 2nd leg,2,59,5,0,W,FC Barcelona,Celta de Vigo,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899740,2018-01-13,ES1,laliga,national_league,2017,19. Matchday,0,90,0,1,L,Real Madrid,Villarreal CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899736,2018-01-14,ES1,laliga,national_league,2017,19. Matchday,1,90,4,2,W,Real Sociedad,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2989785,2018-01-17,CDR,copa-del-rey,domestic_cup,2017,Quarter-Finals 1st leg,0,90,0,1,L,RCD Espanyol Barcelona,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899737,2018-01-21,ES1,laliga,national_league,2017,20. Matchday,2,90,7,1,W,Real Madrid,Deportivo de La Coruña,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899738,2018-01-21,ES1,laliga,national_league,2017,20. Matchday,2,90,5,0,W,Real Betis Balompié,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2989790,2018-01-25,CDR,copa-del-rey,domestic_cup,2017,Quarter-Finals 2nd leg,1,90,2,0,W,FC Barcelona,RCD Espanyol Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899758,2018-01-27,ES1,laliga,national_league,2017,21. Matchday,2,90,4,1,W,Valencia CF,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899747,2018-01-28,ES1,laliga,national_league,2017,21. Matchday,1,90,2,1,W,FC Barcelona,Deportivo Alavés,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2993260,2018-02-01,CDR,copa-del-rey,domestic_cup,2017,Semi-Finals 1st Leg,0,90,1,0,W,FC Barcelona,Valencia CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899765,2018-02-03,ES1,laliga,national_league,2017,22. Matchday,0,82,2,2,D,Levante UD,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899748,2018-02-04,ES1,laliga,national_league,2017,22. Matchday,0,31,1,1,D,RCD Espanyol Barcelona,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2993262,2018-02-08,CDR,copa-del-rey,domestic_cup,2017,Semi-Finals 2nd Leg,0,90,2,0,W,Valencia CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899766,2018-02-10,ES1,laliga,national_league,2017,23. Matchday,3,90,5,2,W,Real Madrid,Real Sociedad,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899779,2018-02-11,ES1,laliga,national_league,2017,23. Matchday,0,90,0,0,D,FC Barcelona,Getafe CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2981997,2018-02-14,CL,uefa-champions-league,continental_federation_cup,2017,last 16 1st leg,2,90,3,1,W,Real Madrid,Paris Saint-Germain,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899791,2018-02-17,ES1,laliga,national_league,2017,24. Matchday,0,90,2,0,W,SD Eibar,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899768,2018-02-18,ES1,laliga,national_league,2017,24. Matchday,1,89,5,3,W,Real Betis Balompié,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2981999,2018-02-20,CL,uefa-champions-league,continental_federation_cup,2017,last 16 1st leg,1,90,1,1,D,Chelsea FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899783,2018-02-24,ES1,laliga,national_league,2017,25. Matchday,2,90,4,0,W,Real Madrid,Deportivo Alavés,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899805,2018-02-24,ES1,laliga,national_league,2017,25. Matchday,2,90,6,1,W,FC Barcelona,Girona FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899803,2018-03-01,ES1,laliga,national_league,2017,26. Matchday,1,90,1,1,D,UD Las Palmas,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899817,2018-03-03,ES1,laliga,national_league,2017,27. Matchday,2,79,3,1,W,Real Madrid,Getafe CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899819,2018-03-04,ES1,laliga,national_league,2017,27. Matchday,1,90,1,0,W,FC Barcelona,Atlético de Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2982005,2018-03-06,CL,uefa-champions-league,continental_federation_cup,2017,last 16 2nd leg,1,90,2,1,W,Paris Saint-Germain,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899832,2018-03-10,ES1,laliga,national_league,2017,28. Matchday,2,90,2,1,W,SD Eibar,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2982007,2018-03-14,CL,uefa-champions-league,continental_federation_cup,2017,last 16 2nd leg,2,90,3,0,W,FC Barcelona,Chelsea FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899815,2018-03-18,ES1,laliga,national_league,2017,29. Matchday,4,90,6,3,W,Real Madrid,Girona FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899826,2018-03-18,ES1,laliga,national_league,2017,29. Matchday,1,90,2,0,W,FC Barcelona,Athletic Bilbao,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899845,2018-03-31,ES1,laliga,national_league,2017,30. Matchday,1,32,2,2,D,Sevilla FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3018931,2018-04-03,CL,uefa-champions-league,continental_federation_cup,2017,Quarter-Finals 1st leg,2,90,3,0,W,Juventus FC,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3018929,2018-04-04,CL,uefa-champions-league,continental_federation_cup,2017,Quarter-Finals 1st leg,0,90,4,1,W,FC Barcelona,Associazione Sportiva Roma,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899853,2018-04-07,ES1,laliga,national_league,2017,31. Matchday,3,90,3,1,W,FC Barcelona,CD Leganés,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899838,2018-04-08,ES1,laliga,national_league,2017,31. Matchday,1,64,1,1,D,Real Madrid,Atlético de Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3018933,2018-04-10,CL,uefa-champions-league,continental_federation_cup,2017,Quarter-Finals 2nd leg,0,90,0,3,L,Associazione Sportiva Roma,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3018935,2018-04-11,CL,uefa-champions-league,continental_federation_cup,2017,Quarter-Finals 2nd leg,1,90,1,3,L,Real Madrid,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899839,2018-04-14,ES1,laliga,national_league,2017,32. Matchday,0,90,2,1,W,FC Barcelona,Valencia CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899871,2018-04-17,ES1,laliga,national_league,2017,33. Matchday,0,30,2,2,D,Celta de Vigo,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899884,2018-04-18,ES1,laliga,national_league,2017,33. Matchday,1,90,1,1,D,Real Madrid,Athletic Bilbao,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3000614,2018-04-21,CDR,copa-del-rey,domestic_cup,2017,Final,1,90,5,0,W,Sevilla FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3030592,2018-04-25,CL,uefa-champions-league,continental_federation_cup,2017,Semi-Finals 1st Leg,0,90,2,1,W,Bayern Munich,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899867,2018-04-29,ES1,laliga,national_league,2017,35. Matchday,3,90,4,2,W,Deportivo de La Coruña,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3030594,2018-05-01,CL,uefa-champions-league,continental_federation_cup,2017,Semi-Finals 2nd Leg,0,90,2,2,D,Real Madrid,Bayern Munich,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899869,2018-05-06,ES1,laliga,national_league,2017,36. Matchday,1,90,2,2,D,FC Barcelona,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899869,2018-05-06,ES1,laliga,national_league,2017,36. Matchday,1,45,2,2,D,FC Barcelona,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899862,2018-05-09,ES1,laliga,national_league,2017,34. Matchday,1,90,5,1,W,FC Barcelona,Villarreal CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,2899917,2018-05-19,ES1,laliga,national_league,2017,38. Matchday,1,62,2,2,D,Villarreal CF,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,2899920,2018-05-20,ES1,laliga,national_league,2017,38. Matchday,0,23,1,0,W,FC Barcelona,Real Sociedad,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3038747,2018-05-26,CL,uefa-champions-league,continental_federation_cup,2017,Final,0,90,3,1,W,Real Madrid,Liverpool FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3040104,2018-08-12,SUC,supercopa,domestic_super_cup,2018,Final,0,90,2,1,W,FC Barcelona,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079309,2018-08-18,ES1,laliga,national_league,2018,1. Matchday,2,90,3,0,W,FC Barcelona,Deportivo Alavés,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080904,2018-08-18,IT1,serie-a,national_league,2018,1. Matchday,0,90,3,2,W,Chievo Verona,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079320,2018-08-25,ES1,laliga,national_league,2018,2. Matchday,0,90,1,0,W,Real Valladolid CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080917,2018-08-25,IT1,serie-a,national_league,2018,2. Matchday,0,90,2,0,W,Juventus FC,Società Sportiva Lazio S.p.A.,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080928,2018-09-01,IT1,serie-a,national_league,2018,3. Matchday,0,90,2,1,W,Parma Calcio 1913,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079324,2018-09-02,ES1,laliga,national_league,2018,3. Matchday,2,90,8,2,W,FC Barcelona,SD Huesca,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079376,2018-09-15,ES1,laliga,national_league,2018,4. Matchday,0,90,2,1,W,Real Sociedad,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080937,2018-09-16,IT1,serie-a,national_league,2018,4. Matchday,2,90,2,1,W,Juventus FC,US Sassuolo,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3097957,2018-09-18,CL,uefa-champions-league,continental_federation_cup,2018,Group B,3,90,4,0,W,FC Barcelona,PSV Eindhoven,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3097969,2018-09-19,CL,uefa-champions-league,continental_federation_cup,2018,Group H,0,29,2,0,W,Valencia CF,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079380,2018-09-23,ES1,laliga,national_league,2018,5. Matchday,1,90,2,2,D,FC Barcelona,Girona FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080956,2018-09-23,IT1,serie-a,national_league,2018,5. Matchday,1,90,2,0,W,Frosinone Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079393,2018-09-26,ES1,laliga,national_league,2018,6. Matchday,0,90,1,2,L,CD Leganés,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080981,2018-09-26,IT1,serie-a,national_league,2018,6. Matchday,0,90,2,0,W,Juventus FC,Bologna Football Club 1909,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079406,2018-09-29,ES1,laliga,national_league,2018,7. Matchday,0,35,1,1,D,FC Barcelona,Athletic Bilbao,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3080991,2018-09-29,IT1,serie-a,national_league,2018,7. Matchday,0,90,3,1,W,Juventus FC,SSC Napoli,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3097981,2018-10-03,CL,uefa-champions-league,continental_federation_cup,2018,Group B,2,90,4,2,W,Tottenham Hotspur,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3081041,2018-10-06,IT1,serie-a,national_league,2018,8. Matchday,1,90,2,0,W,Udinese Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079416,2018-10-07,ES1,laliga,national_league,2018,8. Matchday,1,90,1,1,D,Valencia CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3079421,2018-10-20,ES1,laliga,national_league,2018,9. Matchday,1,26,4,2,W,FC Barcelona,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3081047,2018-10-20,IT1,serie-a,national_league,2018,9. Matchday,1,90,1,1,D,Juventus FC,Genoa CFC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3098010,2018-10-23,CL,uefa-champions-league,continental_federation_cup,2018,Group H,0,90,1,0,W,Manchester United,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
