player_id,player_name,event_number,date,date_iso,opponent,score,result,competition_name,competition_family,goals,source_id,source_url,source_granularity,cap,venue,goal_in_match
messi,Lionel Messi,33,14 June 2013,2013-06-14,Guatemala,1-0,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,34,14 June 2013,2013-06-14,Guatemala,3-0‡,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,35,14 June 2013,2013-06-14,Guatemala,4-0,4-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,36,10 September 2013,2013-09-10,Paraguay,1-0‡,5-2,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,37,10 September 2013,2013-09-10,Paraguay,4-1‡,5-2,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,38,7 June 2014,2014-06-07,Slovenia,2-0,2-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,39,15 June 2014,2014-06-15,Bosnia and Herzegovina,2-0,2-1,2014 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,40,21 June 2014,2014-06-21,Iran,1-0,1-0,2014 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,41,25 June 2014,2014-06-25,Nigeria,1-0,3-2,2014 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,42,25 June 2014,2014-06-25,Nigeria,2-1,3-2,2014 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
